road,id,model_type,name,lat,lon,length,condition,lengthR,lengthL,conditionR,conditionL,bridgedual,crossing,idx
Z8806,837000062,bridge,Z8806_LRP032a_LRP032a_E,22.3572766556,90.5788218,3.6,0,,,,,,,
Z8806,837000063,link,Z8806_LRP032a_E_LRP033a,22.35722395808,90.5788173,770.3999999999951,,,,,,,,
Z8806,837000064,bridge,Z8806_LRP033a_LRP033b,22.3530833,90.5777771,23.105,1,,,,,,,
Z8806,837000065,link,Z8806_LRP033b_LRP033c,22.3530556,90.5775271,231.99999999999932,,,,,,,,
Z8806,837000066,bridge,Z8806_LRP033c_LRP033d,22.3510556,90.5772493,23.380000000000003,0,,,,,,,
Z8806,837000067,link,Z8806_LRP033d_LRP036a,22.3508611,90.5772216,2698.0000000000005,,,,,,,,
Z8806,837000068,bridge,Z8806_LRP036a_LRP036a_E,22.3243233569261,90.576375273913,6.8,0,,,,,,,
Z8806,837000069,link,Z8806_LRP036a_E_LRP038a,22.327147500520002,90.5764039974,2732.199999999999,,,,,,,,
Z8806,837000070,bridge,Z8806_LRP038a_LRP038a_E,22.3031954372,90.5741305504,6.7,0,,,,,,,
Z8806,837000071,link,Z8806_LRP038a_E_LRP040a,22.300986192459998,90.57399731627,1632.3000000000006,,,,,,,,
Z8806,837000072,bridge,Z8806_LRP040a_LRP040b,22.2888886,90.5718049,24.450000000000003,0,,,,,,,
Z8806,837000073,link,Z8806_LRP040b_LRP042a,22.288833,90.5717771,2042.999999999999,,,,,,,,
Z8806,837000074,bridge,Z8806_LRP042a_LRP042a_E,22.282415197072,90.5592883747747,29.635,1,,,,,,,
Z8806,837000075,link,Z8806_LRP042a_E_LRP043a,22.281342715144838,90.55808919939956,788.3649999999989,,,,,,,,
Z8806,837000076,bridge,Z8806_LRP043a_LRP043a_E,22.2775200069565,90.5548410273913,9.05,2,,,,,,,
Z8806,837000077,link,Z8806_LRP043a_E_LRP043b,22.275739857813534,90.55445767979957,573.9499999999964,,,,,,,,
Z8806,837000078,bridge,Z8806_LRP043b_LRP043b_E,22.2716110160839,90.5509851671328,3.65,0,,,,,,,
Z8806,837000079,link,Z8806_LRP043b_E_LRP045a,22.268424662068064,90.55066809670163,1533.3500000000058,,,,,,,,
Z8806,837000080,bridge,Z8806_LRP045a_LRP045a_E,22.259920108595,90.5485445490909,6.85,0,,,,,,,
Z8806,837000081,link,Z8806_LRP045a_E_LRP046a,22.26133715987,90.54806424737,974.1499999999945,,,,,,,,
Z8806,837000082,bridge,Z8806_LRP046a_LRP046a_E,22.2518437176282,90.5510413110576,18.3,2,,,,,,,
Z8806,837000083,link,Z8806_LRP046a_E_LRP048a,22.25519385322,90.54983821247,2466.6999999999957,,,,,,,,
Z8806,837000084,bridge,Z8806_LRP048a_LRP048a_E,22.2405053043165,90.5434427251798,5.54,1,,,,,,,
Z8806,837000085,link,Z8806_LRP048a_E_LRP051a,22.240472663541997,90.54398911830201,2805.4599999999964,,,,,,,,
Z8806,837000086,bridge,Z8806_LRP051a_LRP051b,22.2224993,90.5296938,24.475,1,,,,,,,
Z8806,837000087,link,Z8806_LRP051b_LRP054a,22.2223327,90.5295549,3186.0,,,,,,,,
Z8806,837000088,bridge,Z8806_LRP054a_LRP054a_E,22.2096111,90.5117644257703,48.620000000000005,1,,,,,,,
Z8806,837000089,link,Z8806_LRP054a_E_LRP055a,22.2096111,90.5112928344687,110.37999999999926,,,,,,,,
Z8806,837000090,bridge,Z8806_LRP055a_LRP055b,22.2096111,90.5102222,39.99999999999915,0,,,,,,,
Z8806,837000091,link,Z8806_LRP055b_LRP069a,22.2097222,90.5098611,14193.000000000005,,,,,,,,
Z8806,837000092,ferry,Z8806_LRP069a_LRP069b,22.1743882,90.4074722,414.99999999999204,,,,,,,,
Z8806,837000093,link,Z8806_LRP069b_LRP072a,22.1769993,90.4046667,2332.0000000000077,,,,,,,,
Z8806,837000094,bridge,Z8806_LRP072a_LRP072a_E,22.1830262330999,90.3847637669,18.305,2,,,,,,,
Z8806,837000095,link,Z8806_LRP072a_E_LRP077c,22.1830358999705,90.3845893550295,5572.694999999996,,,,,,,,
Z8806,837000096,bridge,Z8806_LRP077c_LRP077c_E,22.1655132696969,90.3386109380471,2.0,0,,,,,,,
Z8806,837000097,link,Z8806_LRP077c_E_LRP080a,22.165768731412104,90.33851959942363,3132.000000000005,,,,,,,,
Z8806,837000098,bridge,Z8806_LRP080a_LRP080b,22.178916,90.3252216,42.81,1,,,,,,,
Z8806,837000099,link,Z8806_LRP080b_LRP081b,22.179166,90.3247216,1150.0000000000057,,,,,,,,
Z8806,837000100,bridge,Z8806_LRP081b_LRP081b_E,22.1848722032786,90.3168873114754,5.2,0,,,,,,,
Z8806,837000101,link,Z8806_LRP081b_E_LRP082a,22.18487575590164,90.31683936065573,508.7999999999937,,,,,,,,
Z8806,837000102,bridge,Z8806_LRP082a_LRP082a_E,22.1852196576,90.3122790848,1.7,3,,,,,,,
Z8806,837000103,link,Z8806_LRP082a_E_LRP082b,22.18479515123492,90.31212532141492,499.3000000000052,,,,,,,,
Z8806,837000104,bridge,Z8806_LRP082b_LRP082b_E,22.184713547,90.307518347,6.86,0,,,,,,,
Z8806,837000105,link,Z8806_LRP082b_E_LRP083a,22.184698954312136,90.30745110975614,759.1399999999879,,,,,,,,
Z8806,837000106,bridge,Z8806_LRP083a_LRP083a_E,22.1834479661538,90.2999618330769,1.78,3,,,,,,,
Z8806,837000107,link,Z8806_LRP083a_E_LRP084a,22.183445048779486,90.29994230738974,944.2200000000156,,,,,,,,
Z8806,837000108,bridge,Z8806_LRP084a_LRP084a_E,22.1829552036437,90.2911833105263,3.66,0,,,,,,,
Z8806,837000109,link,Z8806_LRP084a_E_LRP084b,22.18289766112144,90.29095230456167,102.3399999999981,,,,,,,,
Z8806,837000110,bridge,Z8806_LRP084b_LRP084b_E,22.182901559919,90.2901461842105,1.7,0,,,,,,,
Z8806,837000111,link,Z8806_LRP084b_E_LRP085a,22.182864761185957,90.29000358611006,521.2999999999965,,,,,,,,
Z8806,837000112,bridge,Z8806_LRP085a_LRP085a_E,22.1828049,90.2851065990314,2.3,0,,,,,,,
Z8806,837000113,link,Z8806_LRP085a_E_LRP085b,22.18296275646,90.28506430898,275.7000000000005,,,,,,,,
Z8806,837000114,bridge,Z8806_LRP085b_LRP085b_E,22.1829542972696,90.2824464392491,6.95,0,,,,,,,
Z8806,837000115,link,Z8806_LRP085b_E_LRPE,22.183096223790002,90.28234764677,789.0499999999889,,,,,,,,
Z8806,837000116,sourcesink,Z8806_end,22.1836663,90.2748882,0.0,,,,,,,,
Z8810,838000000,sourcesink,Z8810_start,22.5410274,90.3330549,0.0,,,,,,,,
Z8810,838000001,link,Z8810_LRPS_LRP001a,22.5410274,90.3330549,1360.0,,,,,,,,
Z8810,838000002,bridge,Z8810_LRP001a_LRP001a_E,22.5357921615023,90.3219557460094,8.15,0,,,,,,,
Z8810,838000003,link,Z8810_LRP001a_E_LRP001b,22.53507524156971,90.32243413781345,694.8499999999999,,,,,,,,
Z8810,838000004,bridge,Z8810_LRP001b_LRP001b_E,22.5331001736708,90.317367313924,2.1,0,,,,,,,
Z8810,838000005,link,Z8810_LRP001b_E_LRP002a,22.53308304192405,90.31736664936709,721.8999999999997,,,,,,,,
Z8810,838000006,bridge,Z8810_LRP002a_LRP002b,22.5271938,90.3171382,19.75,1,,,,,,,
Z8810,838000007,link,Z8810_LRP002b_LRP003a,22.5269993,90.3170827,668.0000000000001,,,,,,,,
Z8810,838000008,bridge,Z8810_LRP003a_LRP003a_E,22.5220224048,90.3137353524,2.15,0,,,,,,,
Z8810,838000009,link,Z8810_LRP003a_E_LRP003b,22.52215066138889,90.31351775921297,318.84999999999985,,,,,,,,
Z8810,838000010,bridge,Z8810_LRP003b_LRP003c,22.5199716,90.3116667,27.9,2,,,,,,,
Z8810,838000011,link,Z8810_LRP003c_LRP004b,22.5198049,90.3114444,1373.0000000000002,,,,,,,,
Z8810,838000012,bridge,Z8810_LRP004b_LRP004b_E,22.5106073462655,90.3087834221991,3.25,0,,,,,,,
Z8810,838000013,link,Z8810_LRP004b_E_LRP006a,22.510580843594397,90.3087837967583,1817.7499999999993,,,,,,,,
Z8810,838000014,bridge,Z8810_LRP006a_LRP006a_E,22.4952706183,90.3053523865999,2.0,0,,,,,,,
Z8810,838000015,link,Z8810_LRP006a_E_LRP008a,22.4952538961,90.3053424422,1121.0000000000005,,,,,,,,
Z8810,838000016,bridge,Z8810_LRP008a_LRP008b,22.4863886,90.3013889,50.05,1,,,,,,,
Z8810,838000017,link,Z8810_LRP008b_LRP009a,22.4859163,90.30125,983.0000000000006,,,,,,,,
Z8810,838000018,bridge,Z8810_LRP009a_LRP009b,22.4776104,90.2978052,16.5,0,,,,,,,
Z8810,838000019,link,Z8810_LRP009b_LRP010a,22.4774716,90.2977497,1672.0000000000005,,,,,,,,
Z8810,838000020,bridge,Z8810_LRP010a_LRP010b,22.4746382,90.2846108,22.3,0,,,,,,,
Z8810,838000021,link,Z8810_LRP010b_LRP011a,22.4745549,90.2844997,1727.9999999999998,,,,,,,,
Z8810,838000022,bridge,Z8810_LRP011a_LRP011a_E,22.4620477863453,90.2784818987951,5.3,0,,,,,,,
Z8810,838000023,link,Z8810_LRP011a_E_LRP013a,22.46197520959,90.27853322522999,313.7000000000007,,,,,,,,
Z8810,838000024,bridge,Z8810_LRP013a_LRP013b,22.4597778,90.277166,50.0,0,,,,,,,
Z8810,838000025,link,Z8810_LRP013b_LRP012a,22.4593889,90.2770827,145.00000000000136,,,,,,,,
Z8810,838000026,bridge,Z8810_LRP012a_LRP012a_E,22.459031321671,90.2758627691906,6.05,0,,,,,,,
Z8810,838000027,link,Z8810_LRP012a_E_LRP015a,22.4590164020235,90.27581186862925,2699.9499999999994,,,,,,,,
Z8810,838000028,bridge,Z8810_LRP015a_LRP015a_E,22.4491270133574,90.2585306819494,4.15,0,,,,,,,
Z8810,838000029,link,Z8810_LRP015a_E_LRP016a,22.44903450699,90.258515264325,565.8499999999993,,,,,,,,
Z8810,838000030,bridge,Z8810_LRP016a_LRP016a_E,22.4438231524663,90.2574267179372,1.9,0,,,,,,,
Z8810,838000031,link,Z8810_LRP016a_E_LRP016b,22.44371957214,90.25741127444999,819.1000000000024,,,,,,,,
Z8810,838000032,bridge,Z8810_LRP016b_LRP016b_E,22.4375209032258,90.2546089880645,1.9,0,,,,,,,
Z8810,838000033,link,Z8810_LRP016b_E_LRP017a,22.437263849009806,90.25442910299999,526.0999999999996,,,,,,,,
Z8810,838000034,bridge,Z8810_LRP017a_LRP017a_E,22.4333751928571,90.2521250107142,2.2,2,,,,,,,
Z8810,838000035,link,Z8810_LRP017a_E_LRP018a,22.43338176312,90.25210902383999,1404.8000000000015,,,,,,,,
Z8810,838000036,bridge,Z8810_LRP018a_LRP018a_E,22.4218996186351,90.2477069716535,4.1,0,,,,,,,
Z8810,838000037,link,Z8810_LRP018a_E_LRP019a,22.421979265330663,90.24819344871743,1068.8999999999992,,,,,,,,
Z8810,838000038,bridge,Z8810_LRP019a_LRP019a_E,22.4128793077844,90.2503536261477,2.0,0,,,,,,,
Z8810,838000039,link,Z8810_LRP019a_E_LRP020a,22.41286228742515,90.25035994750499,354.00000000000273,,,,,,,,
Z8810,838000040,bridge,Z8810_LRP020a_LRP020a_E,22.4098496838323,90.2514788277445,1.6,0,,,,,,,
Z8810,838000041,link,Z8810_LRP020a_E_LRP020b,22.409836067544912,90.25148388483034,237.40000000000094,,,,,,,,
Z8810,838000042,bridge,Z8810_LRP020b_LRP020b_E,22.4076845115577,90.2514473708542,2.0,0,,,,,,,
Z8810,838000043,link,Z8810_LRP020b_E_LRP021a,22.407793619638245,90.25126312713178,1064.9999999999977,,,,,,,,
Z8810,838000044,bridge,Z8810_LRP021a_LRP021a_E,22.4009998759206,90.2449131524079,1.85,0,,,,,,,
Z8810,838000045,link,Z8810_LRP021a_E_LRP021b,22.401349521993534,90.24471798269396,184.15000000000248,,,,,,,,
Z8810,838000046,bridge,Z8810_LRP021b_LRP021b_E,22.40091203966,90.2431567960339,1.85,0,,,,,,,
Z8810,838000047,link,Z8810_LRP021b_E_LRP022a,22.400982051734914,90.24310339045257,1302.1499999999974,,,,,,,,
Z8810,838000048,bridge,Z8810_LRP022a_LRP022a_E,22.3940335099693,90.2355816872699,4.1,0,,,,,,,
Z8810,838000049,link,Z8810_LRP022a_E_LRP023a,22.393895205431804,90.23497376205447,1014.8999999999971,,,,,,,,
Z8810,838000050,bridge,Z8810_LRP023a_LRP023a_E,22.3865692,90.2295093,1.85,0,,,,,,,
Z8810,838000051,link,Z8810_LRP023a_E_LRP025a,22.386556249999998,90.22950005,2031.1500000000003,,,,,,,,
Z8810,838000052,bridge,Z8810_LRP025a_LRP025a_E,22.3712308669087,90.220802083195,1.9,0,,,,,,,
Z8810,838000053,link,Z8810_LRP025a_E_LRP025b,22.37121488030083,90.22079584197095,102.10000000000008,,,,,,,,
Z8810,838000054,bridge,Z8810_LRP025b_LRP025b_E,22.3703558104771,90.2204604582987,6.8,0,,,,,,,
Z8810,838000055,link,Z8810_LRP025b_E_LRP025c,22.37029859524896,90.2204381212863,134.20000000000343,,,,,,,,
Z8810,838000056,bridge,Z8810_LRP025c_LRP025c_E,22.3692864264054,90.2199958683134,1.9,0,,,,,,,
Z8810,838000057,link,Z8810_LRP025c_E_LRP027c,22.369175184762444,90.2199538455543,856.1000000000014,,,,,,,,
Z8810,838000058,bridge,Z8810_LRP027c_LRP027d,22.3626389,90.216,38.999999999997925,0,,,,,,,
Z8810,838000059,link,Z8810_LRP027d_LRP027a,22.3623333,90.2158056,336.00000000000205,,,,,,,,
Z8810,838000060,bridge,Z8810_LRP027a_LRP027a_E,22.3592597173529,90.2149762833823,2.3,0,,,,,,,
Z8810,838000061,link,Z8810_LRP027a_E_LRP027b,22.359338746246305,90.21488169971428,298.69999999999663,,,,,,,,
Z8810,838000062,bridge,Z8810_LRP027b_LRP027b_E,22.3565915294117,90.2142385235294,9.35,0,,,,,,,
Z8810,838000063,link,Z8810_LRP027b_E_LRP028a,22.356725268256156,90.21402180014286,1075.6499999999996,,,,,,,,
Z8810,838000064,bridge,Z8810_LRP028a_LRP028a_E,22.34835618,90.2093144202564,48.94,1,,,,,,,
Z8810,838000065,link,Z8810_LRP028a_E_LRP029b,22.34815299397773,90.20886461798582,309.0599999999988,,,,,,,,
Z8810,838000066,bridge,Z8810_LRP029b_LRP029c,22.3459719,90.2070833,10.999999999999233,0,,,,,,,
Z8810,838000067,link,Z8810_LRP029c_LRP029a,22.3459163,90.2070278,475.9999999999991,,,,,,,,
Z8810,838000068,bridge,Z8810_LRP029a_LRP029a_E,22.3430758614835,90.2036697457917,5.75,0,,,,,,,
Z8810,838000069,link,Z8810_LRP029a_E_LRP030a,22.342819746856435,90.20380029935643,569.2500000000002,,,,,,,,
Z8810,838000070,bridge,Z8810_LRP030a_LRP030a_E,22.3392252534482,90.2000167568965,3.05,0,,,,,,,
Z8810,838000071,link,Z8810_LRP030a_E_LRP031a,22.339206446648706,90.1999968523599,420.9499999999977,,,,,,,,
Z8810,838000072,bridge,Z8810_LRP031a_LRP031b,22.3366108,90.1972497,10.27,0,,,,,,,
Z8810,838000073,link,Z8810_LRP031b_LRP030b,22.3364719,90.1972219,150.00000000000213,,,,,,,,
Z8810,838000074,bridge,Z8810_LRP030b_LRP030b_E,22.3355175965648,90.1962358790076,1.6,1,,,,,,,
Z8810,838000075,link,Z8810_LRP030b_E_LRP031d,22.335507417328245,90.19622536145039,769.3999999999974,,,,,,,,
Z8810,838000076,bridge,Z8810_LRP031d_LRP031c_E,22.3305437633333,90.1912376166666,15.1,1,,,,,,,
Z8810,838000077,link,Z8810_LRP031c_E_LRP033b,22.330540109448716,90.19123566147435,1226.5500000000031,,,,,,,,
Z8810,838000078,bridge,Z8810_LRP033b_LRP033c,22.320166,90.1889719,21.000000000000796,0,,,,,,,
Z8810,838000079,link,Z8810_LRP033c_LRP036a,22.320166,90.1889441,2913.9999999999945,,,,,,,,
Z8810,838000080,bridge,Z8810_LRP036a_LRP036b,22.2944441,90.1833049,19.000000000005457,0,,,,,,,
Z8810,838000081,link,Z8810_LRP036b_LRP046a,22.2943886,90.1831382,10471.999999999995,,,,,,,,
Z8810,838000082,bridge,Z8810_LRP046a_LRP046b,22.2246938,90.1286382,20.000000000003126,0,,,,,,,
Z8810,838000083,link,Z8810_LRP046b_LRP049a,22.2245271,90.1285549,2072.0000000000027,,,,,,,,
Z8810,838000084,bridge,Z8810_LRP049a_LRP049b,22.2143611,90.1138611,18.000000000000682,0,,,,,,,
Z8810,838000085,link,Z8810_LRP049b_LRPE,22.2141944,90.1138611,6169.9999999999945,,,,,,,,
Z8810,838000086,sourcesink,Z8810_end,22.1613611,90.1128611,0.0,,,,,,,,
Z8814,839000000,sourcesink,Z8814_start,22.2105556,90.1128333,0.0,,,,,,,,
Z8814,839000001,link,Z8814_LRPS_LRP001a,22.2105556,90.1128333,1296.0,,,,,,,,
Z8814,839000002,bridge,Z8814_LRP001a_LRP001b,22.2090833,90.1005556,36.585,1,,,,,,,
Z8814,839000003,link,Z8814_LRP001b_LRP001c,22.2091389,90.1,425.99999999999994,,,,,,,,
Z8814,839000004,bridge,Z8814_LRP001c_LRP001c_E,22.2092669766233,90.0961064337662,3.1,0,,,,,,,
Z8814,839000005,link,Z8814_LRP001c_E_LRP002a,22.209210481096097,90.0960087257057,396.90000000000003,,,,,,,,
Z8814,839000006,bridge,Z8814_LRP002a_LRP002a_E,22.209396028169,90.0922611624413,3.1,0,,,,,,,
Z8814,839000007,link,Z8814_LRP002a_E_LRP002b,22.209390711739132,90.0922481184058,319.9000000000001,,,,,,,,
Z8814,839000008,bridge,Z8814_LRP002b_LRP002c,22.2096667,90.0891941,25.82,1,,,,,,,
Z8814,839000009,link,Z8814_LRP002c_LRP002d,22.2094444,90.0889997,436.0000000000004,,,,,,,,
Z8814,839000010,bridge,Z8814_LRP002d_LRP002d_E,22.2094467604395,90.0847153798534,3.1,0,,,,,,,
Z8814,839000011,link,Z8814_LRP002d_E_LRP010,22.2094695172428,90.08468296753087,7046.9,,,,,,,,
Z8814,839000012,bridge,Z8814_LRP010_LRP010b,22.2515556,90.0655556,34.000000000000696,0,,,,,,,
Z8814,839000013,link,Z8814_LRP010b_LRP013b,22.2516111,90.0652778,3405.9999999999986,,,,,,,,
Z8814,839000014,bridge,Z8814_LRP013b_LRP013b_E,22.2601390365461,90.0339763171352,34.275,2,,,,,,,
Z8814,839000015,link,Z8814_LRP013b_E_LRP014c,22.260154329528113,90.03364619887216,919.7250000000014,,,,,,,,
Z8814,839000016,bridge,Z8814_LRP014c_LRP014d,22.2608056,90.0253327,34.000000000000696,0,,,,,,,
Z8814,839000017,link,Z8814_LRP014d_LRP017a,22.2607222,90.0249993,3311.9999999999977,,,,,,,,
Z8814,839000018,bridge,Z8814_LRP017a_LRP017a_E,22.2743704502512,89.9957115175879,5.0,0,,,,,,,
Z8814,839000019,link,Z8814_LRP017a_E_LRP020b,22.27438175678392,89.99566517487438,2985.0000000000027,,,,,,,,
Z8814,839000020,bridge,Z8814_LRP020b_LRP020b_E,22.2827043545,89.9685121575,30.75,2,,,,,,,
Z8814,839000021,link,Z8814_LRP020b_E_LRP021a,22.282707770825,89.968228596375,639.249999999997,,,,,,,,
Z8814,839000022,bridge,Z8814_LRP021a_LRP021a_E,22.2827787915,89.9623337525,30.755000000000003,1,,,,,,,
Z8814,839000023,link,Z8814_LRP021a_E_LRP021d,22.2827822083805,89.9620501452675,289.2450000000011,,,,,,,,
Z8814,839000024,bridge,Z8814_LRP021d_LRP021d_E,22.2885631136363,89.9583650272727,19.45,1,,,,,,,
Z8814,839000025,link,Z8814_LRP021d_E_LRP022c,22.288397346590912,89.95826883818181,183.55000000000032,,,,,,,,
Z8814,839000026,bridge,Z8814_LRP022c_LRP022d,22.286833,89.9573611,25.00000000000213,0,,,,,,,
Z8814,839000027,link,Z8814_LRP022d_LRP025a,22.286724192396317,89.95720908963133,4391.999999999999,,,,,,,,
Z8814,839000028,bridge,Z8814_LRP025a_LRP025a_E,22.2945155582582,89.9182635659659,7.0,0,,,,,,,
Z8814,839000029,link,Z8814_LRP025a_E_LRP026a,22.29447753861386,89.91817350158416,552.9999999999973,,,,,,,,
Z8814,839000030,bridge,Z8814_LRP026a_LRP026a_E,22.2950611856152,89.9132269285961,2.0,0,,,,,,,
Z8814,839000031,link,Z8814_LRP026a_E_LRP027a,22.29550140271357,89.91340539386935,768.0000000000043,,,,,,,,
Z8814,839000032,bridge,Z8814_LRP027a_LRP027a_E,22.2990420475,89.9078027675,2.0,0,,,,,,,
Z8814,839000033,link,Z8814_LRP027a_E_LRP029a,22.299056077000003,89.907791101,1737.9999999999995,,,,,,,,
Z8814,839000034,bridge,Z8814_LRP029a_LRP029a_E,22.3085843834951,89.894903903398,27.405,1,,,,,,,
Z8814,839000035,link,Z8814_LRP029a_E_LRP030a,22.308708546769903,89.89467847731797,429.59499999999906,,,,,,,,
Z8814,839000036,bridge,Z8814_LRP030a_LRP030b,22.31025,89.8909719,38.000000000000256,0,,,,,,,
Z8814,839000037,link,Z8814_LRP030b_LRPE,22.3102778,89.8906941,1009.0000000000003,,,,,,,,
Z8814,839000038,sourcesink,Z8814_end,22.3125278,89.8843608,0.0,,,,,,,,
Z8815,840000000,sourcesink,Z8815_start,22.35875,90.075416,0.0,,,,,,,,
Z8815,840000001,link,Z8815_LRPS_LRPSa,22.35875,90.075416,564.0,,,,,,,,
Z8815,840000002,bridge,Z8815_LRPSa_LRPSb,22.3508611,90.0702493,27.000000000000025,0,,,,,,,
Z8815,840000003,link,Z8815_LRPSb_LRP001,22.3508056,90.0699993,409.00000000000006,,,,,,,,
Z8815,840000004,bridge,Z8815_LRP001_LRP001b,22.3489997,90.0664444,22.999999999999908,0,,,,,,,
Z8815,840000005,link,Z8815_LRP001b_LRP002a,22.3489163,90.0662778,1297.0,,,,,,,,
Z8815,840000006,bridge,Z8815_LRP002a_LRP002b,22.3470552,90.054,22.00000000000024,0,,,,,,,
Z8815,840000007,link,Z8815_LRP002b_LRP002e,22.347083,90.0538056,367.0,,,,,,,,
Z8815,840000008,bridge,Z8815_LRP002e_LRP002f,22.3471386,90.0503056,24.00000000000002,0,,,,,,,
Z8815,840000009,link,Z8815_LRP002f_LRP004c,22.3472497,90.0501389,2114.9999999999995,,,,,,,,
Z8815,840000010,bridge,Z8815_LRP004c_LRP004d,22.344333,90.0309716,20.000000000000462,0,,,,,,,
Z8815,840000011,link,Z8815_LRP004d_LRP009a,22.3444441,90.0308327,4592.0,,,,,,,,
Z8815,840000012,bridge,Z8815_LRP009a_LRP009b,22.3551111,89.9930274,26.999999999999247,0,,,,,,,
Z8815,840000013,link,Z8815_LRP009b_LRPE,22.3551389,89.9927497,3570.0000000000005,,,,,,,,
Z8815,840000014,sourcesink,Z8815_end,22.3676104,89.9650556,0.0,,,,,,,,
Z8905,841000000,sourcesink,Z8905_start,22.4862774,90.7690549,0.0,,,,,,,,
Z8905,841000001,link,Z8905_LRPS_LRP001a,22.4862774,90.7690549,675.0,,,,,,,,
Z8905,841000002,bridge,Z8905_LRP001a_LRP001b,22.4884163,90.7779716,6.78,2,,,,,,,
Z8905,841000003,link,Z8905_LRP001b_LRP002a,22.4884719,90.7782493,1523.0,,,,,,,,
Z8905,841000004,bridge,Z8905_LRP002a_LRP002a_E,22.4912462782828,90.7900175080808,3.58,1,,,,,,,
Z8905,841000005,link,Z8905_LRP002a_E_LRP003a,22.49124448959806,90.79022377919806,350.4200000000002,,,,,,,,
Z8905,841000006,bridge,Z8905_LRP003a_LRP003b,22.4921108,90.7934163,42.25,1,,,,,,,
Z8905,841000007,link,Z8905_LRP003b_LRP010b,22.4921386,90.7938052,7308.000000000001,,,,,,,,
Z8905,841000008,bridge,Z8905_LRP010b_LRP010c,22.4362774,90.8472774,39.99999999999915,0,,,,,,,
Z8905,841000009,link,Z8905_LRP010c_LRP014a,22.4359163,90.847333,3572.000000000001,,,,,,,,
Z8905,841000010,sourcesink,Z8905_end,22.4157222,90.8616389,0.0,,,,,,,,
Z8909,842000000,sourcesink,Z8909_start,22.185833,90.76025,0.0,,,,,,,,
Z8909,842000001,link,Z8909_LRPS_LRPSa,22.185833,90.76025,450.0,,,,,,,,
Z8909,842000002,bridge,Z8909_LRPSa_LRPSb,22.1843886,90.7641944,17.25,0,,,,,,,
Z8909,842000003,link,Z8909_LRPSb_LRP003a,22.1843886,90.7643333,2627.0,,,,,,,,
Z8909,842000004,bridge,Z8909_LRP003a_LRP003b,22.1874163,90.7881108,23.5,0,,,,,,,
Z8909,842000005,link,Z8909_LRP003b_LRP003c,22.1874719,90.7884441,510.99999999999966,,,,,,,,
Z8909,842000006,bridge,Z8909_LRP003c_LRP003c_E,22.1895747349436,90.7907984028985,2.0,0,,,,,,,
Z8909,842000007,link,Z8909_LRP003c_E_LRP004a,22.188992324858116,90.79161439341658,427.99999999999994,,,,,,,,
Z8909,842000008,bridge,Z8909_LRP004a_LRP004a_E,22.1900922666666,90.7944811666666,15.0,0,,,,,,,
Z8909,842000009,link,Z8909_LRP004a_E_LRP004c,22.19008004255319,90.79460967446809,495.000000000001,,,,,,,,
Z8909,842000010,bridge,Z8909_LRP004c_LRP004c_E,22.1900694971428,90.7993808828571,10.6,2,,,,,,,
Z8909,842000011,link,Z8909_LRP004c_E_LRP005a,22.19006010541844,90.79947067781559,329.3999999999997,,,,,,,,
Z8909,842000012,bridge,Z8909_LRP005a_LRP005a_E,22.1900552,90.8026934898305,2.0,0,,,,,,,
Z8909,842000013,link,Z8909_LRP005a_E_LRP005b,22.1900552,90.80271326338983,761.0000000000001,,,,,,,,
Z8909,842000014,bridge,Z8909_LRP005b_LRP005c,22.190083,90.8100556,23.15,0,,,,,,,
Z8909,842000015,link,Z8909_LRP005c_LRP005d,22.1901663,90.8103056,152.99999999999957,,,,,,,,
Z8909,842000016,bridge,Z8909_LRP005d_LRP005d_E,22.190383013881,90.8116419878187,2.0,0,,,,,,,
Z8909,842000017,link,Z8909_LRP005d_E_LRP006a,22.19038584674221,90.81165945694052,558.0000000000007,,,,,,,,
Z8909,842000018,bridge,Z8909_LRP006a_LRP006a_E,22.1906474136363,90.8168543772727,2.0,0,,,,,,,
Z8909,842000019,link,Z8909_LRP006a_E_LRPE,22.19095148907563,90.81659967268908,589.9999999999999,,,,,,,,
Z8909,842000020,sourcesink,Z8909_end,22.1914163,90.8218327,0.0,,,,,,,,
Z8910,843000000,sourcesink,Z8910_start,22.6747216,90.4088889,0.0,,,,,,,,
Z8910,843000001,link,Z8910_LRPS_LRPSa,22.6747216,90.4088889,380.0,,,,,,,,
Z8910,843000002,bridge,Z8910_LRPSa_LRPSa_E,22.6759133336,90.4125924832,6.5,0,,,,,,,
Z8910,843000003,link,Z8910_LRPSa_E_LRP002a,22.67505441515,90.41208799914999,1853.5,,,,,,,,
Z8910,843000004,bridge,Z8910_LRP002a_LRP002a_E,22.6730827,90.4285549,1.2,0,,,,,,,
Z8910,843000005,link,Z8910_LRP002a_E_LRP004a,22.67325397872,90.42857202072,2268.7999999999997,,,,,,,,
Z8910,843000006,bridge,Z8910_LRP004a_LRP004a_E,22.6639444,90.4443608,7.0,0,,,,,,,
Z8910,843000007,link,Z8910_LRP004a_E_LRP005a,22.6635452369,90.4450103335,943.0000000000005,,,,,,,,
Z8910,843000008,bridge,Z8910_LRP005a_LRP005a_E,22.6608315645161,90.452168432258,7.0,0,,,,,,,
Z8910,843000009,link,Z8910_LRP005a_E_LRP007b,22.660009114,90.45218188315789,2393.0000000000005,,,,,,,,
